Artifact,RowKey,CanonicalName,CatalogLayer,CurrentAuthority,CurrentConfidence,CurrentSourceRefs,Basis,Notes
fields.csv,InvoiceRequest.cashier,cashier,core_canonical,mixed,mixed,KB-006,REC-FLD-001,The request DTO is strongly backed by the spec and the Serbian buyer overlays are directly supported by codebook and technical materials
fields.csv,InvoiceRequest.dateAndTimeOfIssue,date_and_time_of_issue,core_canonical,mixed,mixed,KB-006,REC-FLD-001,The request DTO is strongly backed by the spec and the Serbian buyer overlays are directly supported by codebook and technical materials
fields.csv,InvoiceRequest.invoiceNumber,invoice_number,core_canonical,mixed,mixed,KB-006,REC-FLD-001,The request DTO is strongly backed by the spec and the Serbian buyer overlays are directly supported by codebook and technical materials
fields.csv,InvoiceRequest.invoiceType,invoice_type,core_canonical,mixed,mixed,KB-006,REC-FLD-001,The request DTO is strongly backed by the spec and the Serbian buyer overlays are directly supported by codebook and technical materials
fields.csv,InvoiceRequest.items,items,core_canonical,mixed,mixed,KB-006,REC-FLD-001,The request DTO is strongly backed by the spec and the Serbian buyer overlays are directly supported by codebook and technical materials
fields.csv,InvoiceRequest.options,options,core_canonical,mixed,mixed,KB-006,REC-FLD-001,The request DTO is strongly backed by the spec and the Serbian buyer overlays are directly supported by codebook and technical materials
fields.csv,InvoiceRequest.payment,payment,core_canonical,mixed,mixed,KB-006,REC-FLD-001,The request DTO is strongly backed by the spec and the Serbian buyer overlays are directly supported by codebook and technical materials
fields.csv,InvoiceRequest.referentDocumentDT,referent_document_datetime,core_canonical,mixed,mixed,KB-006; KB-008,REC-FLD-001,The request DTO is strongly backed by the spec and the Serbian buyer overlays are directly supported by codebook and technical materials
fields.csv,InvoiceRequest.referentDocumentNumber,referent_document_number,core_canonical,mixed,mixed,KB-006; KB-003,REC-FLD-001,The request DTO is strongly backed by the spec and the Serbian buyer overlays are directly supported by codebook and technical materials
fields.csv,InvoiceRequest.transactionType,transaction_type,core_canonical,mixed,mixed,KB-006,REC-FLD-001,The request DTO is strongly backed by the spec and the Serbian buyer overlays are directly supported by codebook and technical materials
fields.csv,InvoiceResult.address,address,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.businessName,business_name,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.district,district,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.encryptedInternalData,encrypted_internal_data,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.invoiceCounter,invoice_counter,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.invoiceCounterExtension,invoice_counter_extension,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.invoiceNumber,invoice_number,core_canonical,mixed,mixed,KB-006; KB-010,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.journal,journal_text,core_canonical,mixed,mixed,KB-006; KB-008,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.locationName,location_name,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.messages,messages,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.mrc,mrc,core_canonical,mixed,mixed,KB-006; KB-010,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.requestedBy,requested_by,core_canonical,mixed,mixed,KB-006; KB-010,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.sdcDateTime,sdc_datetime,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.signature,signature,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.signedBy,signed_by,core_canonical,mixed,mixed,KB-006; KB-010,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.taxGroupRevision,tax_group_revision,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.taxItems,tax_items,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.tin,seller_tin,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.totalAmount,total_amount,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.totalCounter,total_counter,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.transactionTypeCounter,transaction_type_counter,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.verificationQRCode,verification_qr_code,core_canonical,mixed,mixed,KB-006; KB-010,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceResult.verificationUrl,verification_url,core_canonical,mixed,mixed,KB-006; KB-010; KB-013,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,InvoiceVerificationResponse.invoiceRequest,invoice_request,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,InvoiceVerificationResponse.invoiceResult,invoice_result,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,InvoiceVerificationResponse.isValid,is_valid,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,InvoiceVerificationResponse.journal,journal,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,LastSignedInvoiceResponse.buyerId,buyer_id,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,LastSignedInvoiceResponse.crc,crc,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,LastSignedInvoiceResponse.dateTimeUtc,timestamp_utc,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,LastSignedInvoiceResponse.digitalSignature,digital_signature,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,LastSignedInvoiceResponse.encryptedInternalData,encrypted_internal_data,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,LastSignedInvoiceResponse.invoiceAmount,invoice_amount,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,LastSignedInvoiceResponse.invoiceType,invoice_type,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,LastSignedInvoiceResponse.saleOrRefundCounterValue,transaction_counter_value,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,LastSignedInvoiceResponse.taxpayerId,taxpayer_id,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,LastSignedInvoiceResponse.totalCounterValue,total_counter_value,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,LastSignedInvoiceResponse.transactionType,transaction_type,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,PaymentItem.amount,amount,core_canonical,mixed,mixed,KB-006,REC-FLD-001,The request DTO is strongly backed by the spec and the Serbian buyer overlays are directly supported by codebook and technical materials
fields.csv,PaymentItem.paymentType,payment_type,core_canonical,mixed,mixed,KB-006,REC-FLD-001,The request DTO is strongly backed by the spec and the Serbian buyer overlays are directly supported by codebook and technical materials
fields.csv,ProofOfAuditRequest.auditRequestPayload,audit_request_payload,core_canonical,mixed,mixed,KB-006,TXC-FLD-007,Audit backend request and response field graphs are source-published
fields.csv,ProofOfAuditRequest.limit,limit,core_canonical,mixed,mixed,KB-006,TXC-FLD-007,Audit backend request and response field graphs are source-published
fields.csv,ProofOfAuditRequest.sum,sum,core_canonical,mixed,mixed,KB-006,TXC-FLD-007,Audit backend request and response field graphs are source-published
fields.csv,SecureElementCertParamsResponse.notAfter,certificate_not_after,core_canonical,mixed,mixed,KB-006,REC-FLD-006,These byte-level response structures are directly specified
fields.csv,SecureElementCertParamsResponse.notBefore,certificate_not_before,core_canonical,mixed,mixed,KB-006,REC-FLD-006,These byte-level response structures are directly specified
fields.csv,SecureElementCertParamsResponse.uid,uid,core_canonical,mixed,mixed,KB-006; KB-010,REC-FLD-006,These byte-level response structures are directly specified
fields.csv,SecureElementVersionResponse.major,major_version,core_canonical,mixed,mixed,KB-006,REC-FLD-006,These byte-level response structures are directly specified
fields.csv,SecureElementVersionResponse.minor,minor_version,core_canonical,mixed,mixed,KB-006,REC-FLD-006,These byte-level response structures are directly specified
fields.csv,SecureElementVersionResponse.patch,patch_version,core_canonical,mixed,mixed,KB-006,REC-FLD-006,These byte-level response structures are directly specified
fields.csv,SignInvoiceApduRequest.buyerId,buyer_id,core_canonical,mixed,mixed,KB-006,REC-FLD-007,The spec directly defines the byte layouts and version-gated CRC behavior
fields.csv,SignInvoiceApduRequest.crc,crc,core_canonical,mixed,mixed,KB-006,REC-FLD-007,The spec directly defines the byte layouts and version-gated CRC behavior
fields.csv,SignInvoiceApduRequest.dateTimeUtc,timestamp_utc,core_canonical,mixed,mixed,KB-006,REC-FLD-007,The spec directly defines the byte layouts and version-gated CRC behavior
fields.csv,SignInvoiceApduRequest.invoiceAmount,invoice_amount,core_canonical,mixed,mixed,KB-006,REC-FLD-007,The spec directly defines the byte layouts and version-gated CRC behavior
fields.csv,SignInvoiceApduRequest.invoiceType,invoice_type,core_canonical,mixed,mixed,KB-006,REC-FLD-007,The spec directly defines the byte layouts and version-gated CRC behavior
fields.csv,SignInvoiceApduRequest.numberOfTaxCategories,tax_category_count,core_canonical,mixed,mixed,KB-006,REC-FLD-007,The spec directly defines the byte layouts and version-gated CRC behavior
fields.csv,SignInvoiceApduRequest.taxCategories[0].taxCategoryAmount,tax_category_amount,core_canonical,mixed,mixed,KB-006,REC-FLD-007,The spec directly defines the byte layouts and version-gated CRC behavior
fields.csv,SignInvoiceApduRequest.taxCategories[0].taxCategoryId,tax_category_id,core_canonical,mixed,mixed,KB-006,REC-FLD-007,The spec directly defines the byte layouts and version-gated CRC behavior
fields.csv,SignInvoiceApduRequest.taxpayerId,taxpayer_id,core_canonical,mixed,mixed,KB-006,REC-FLD-007,The spec directly defines the byte layouts and version-gated CRC behavior
fields.csv,SignInvoiceApduRequest.transactionType,transaction_type,core_canonical,mixed,mixed,KB-006,REC-FLD-007,The spec directly defines the byte layouts and version-gated CRC behavior
fields.csv,SignInvoiceApduResponse.buyerId,buyer_id,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,SignInvoiceApduResponse.crc,crc,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,SignInvoiceApduResponse.dateTimeUtc,timestamp_utc,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,SignInvoiceApduResponse.digitalSignature,digital_signature,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,SignInvoiceApduResponse.encryptedInternalData,encrypted_internal_data,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,SignInvoiceApduResponse.invoiceAmount,invoice_amount,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,SignInvoiceApduResponse.invoiceType,invoice_type,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,SignInvoiceApduResponse.saleOrRefundCounterValue,transaction_counter_value,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,SignInvoiceApduResponse.taxpayerId,taxpayer_id,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,SignInvoiceApduResponse.totalCounterValue,total_counter_value,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,SignInvoiceApduResponse.transactionType,transaction_type,core_canonical,mixed,mixed,KB-006,REC-FLD-008,The official APDU sections explicitly state that LastSignedInvoice reuses the SignInvoice response shape
fields.csv,StatusResponse.allTaxRates,all_tax_rates,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the GetStatus field set and the shared TaxCore surface now adds direct support for the tax-rate-bearing fields too
fields.csv,StatusResponse.auditRequired,audit_required,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the field set and the manual matrix explains how some arrays behave in degraded conditions
fields.csv,StatusResponse.currentTaxRates,current_tax_rates,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the GetStatus field set and the shared TaxCore surface now adds direct support for the tax-rate-bearing fields too
fields.csv,StatusResponse.deviceSerialNumber,device_serial_number,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the field set and the manual matrix explains how some arrays behave in degraded conditions
fields.csv,StatusResponse.gsc,general_status_codes,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the field set and the manual matrix explains how some arrays behave in degraded conditions
fields.csv,StatusResponse.hardwareVersion,hardware_version,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the field set and the manual matrix explains how some arrays behave in degraded conditions
fields.csv,StatusResponse.isPinRequired,is_pin_required,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the field set and the manual matrix explains how some arrays behave in degraded conditions
fields.csv,StatusResponse.lastInvoiceNumber,last_invoice_number,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the field set and the manual matrix explains how some arrays behave in degraded conditions
fields.csv,StatusResponse.make,make,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the field set and the manual matrix explains how some arrays behave in degraded conditions
fields.csv,StatusResponse.model,model,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the field set and the manual matrix explains how some arrays behave in degraded conditions
fields.csv,StatusResponse.mssc,manufacturer_status_codes,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the field set and the manual matrix explains how some arrays behave in degraded conditions
fields.csv,StatusResponse.protocolVersion,protocol_version,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the field set and the manual matrix explains how some arrays behave in degraded conditions
fields.csv,StatusResponse.sdcDateTime,sdc_datetime,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the field set and the manual matrix explains how some arrays behave in degraded conditions
fields.csv,StatusResponse.secureElementVersion,secure_element_version,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the field set and the manual matrix explains how some arrays behave in degraded conditions
fields.csv,StatusResponse.softwareVersion,software_version,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the field set and the manual matrix explains how some arrays behave in degraded conditions
fields.csv,StatusResponse.supportedLanguages,supported_languages,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the field set and the manual matrix explains how some arrays behave in degraded conditions
fields.csv,StatusResponse.taxCoreApi,tax_core_api,core_canonical,mixed,mixed,KB-006,REC-FLD-003,The spec defines the field set and the manual matrix explains how some arrays behave in degraded conditions
fields.csv,StatusResponse.uid,uid,core_canonical,mixed,mixed,KB-006; KB-010,REC-FLD-003,The spec defines the field set and the manual matrix explains how some arrays behave in degraded conditions
fields.csv,TaxCategory.name,name,core_canonical,mixed,mixed,KB-006,TXC-FLD-003,Tax-rate models are source-published and reused across shared and LPFR status surfaces
fields.csv,TaxCategory.orderId,order_id,core_canonical,mixed,mixed,KB-006,TXC-FLD-003,Tax-rate models are source-published and reused across shared and LPFR status surfaces
fields.csv,TaxCategory.taxRates,tax_rates,core_canonical,mixed,mixed,KB-006,TXC-FLD-003,Tax-rate models are source-published and reused across shared and LPFR status surfaces
fields.csv,TaxCategory.type,category_type,core_canonical,mixed,mixed,KB-006,TXC-FLD-003,Tax-rate models are source-published and reused across shared and LPFR status surfaces
fields.csv,TaxCoreConfigurationResponse.city,city,core_canonical,mixed,mixed,KB-006,TXC-FLD-001,Shared Configuration service mirrors the bootstrap field graph but remains a distinct public contract surface
fields.csv,TaxCoreConfigurationResponse.country,country,core_canonical,mixed,mixed,KB-006,TXC-FLD-001,Shared Configuration service mirrors the bootstrap field graph but remains a distinct public contract surface
fields.csv,TaxCoreConfigurationResponse.endpoints,endpoints,core_canonical,mixed,mixed,KB-006,TXC-FLD-001,Shared Configuration service mirrors the bootstrap field graph but remains a distinct public contract surface
fields.csv,TaxCoreConfigurationResponse.environmentName,environment_name,core_canonical,mixed,mixed,KB-006,TXC-FLD-001,Shared Configuration service mirrors the bootstrap field graph but remains a distinct public contract surface
fields.csv,TaxCoreConfigurationResponse.logo,logo,core_canonical,mixed,mixed,KB-006,TXC-FLD-001,Shared Configuration service mirrors the bootstrap field graph but remains a distinct public contract surface
fields.csv,TaxCoreConfigurationResponse.ntpServer,ntp_server,core_canonical,mixed,mixed,KB-006,TXC-FLD-001,Shared Configuration service mirrors the bootstrap field graph but remains a distinct public contract surface
fields.csv,TaxCoreConfigurationResponse.organizationName,organization_name,core_canonical,mixed,mixed,KB-006,TXC-FLD-001,Shared Configuration service mirrors the bootstrap field graph but remains a distinct public contract surface
fields.csv,TaxCoreConfigurationResponse.serverTimeZone,server_time_zone,core_canonical,mixed,mixed,KB-006,TXC-FLD-001,Shared Configuration service mirrors the bootstrap field graph but remains a distinct public contract surface
fields.csv,TaxCoreConfigurationResponse.street,street,core_canonical,mixed,mixed,KB-006,TXC-FLD-001,Shared Configuration service mirrors the bootstrap field graph but remains a distinct public contract surface
fields.csv,TaxCoreConfigurationResponse.supportedLanguages,supported_languages,core_canonical,mixed,mixed,KB-006,TXC-FLD-001,Shared Configuration service mirrors the bootstrap field graph but remains a distinct public contract surface
fields.csv,TaxItem.amount,amount,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,TaxItem.categoryName,category_name,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,TaxItem.categoryType,category_type,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,TaxItem.label,label,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,TaxItem.rate,rate,core_canonical,mixed,mixed,KB-006,REC-FLD-002,Official response clusters and rendering/journal expectations align well
fields.csv,TaxRate.label,label,core_canonical,mixed,mixed,KB-006,TXC-FLD-003,Tax-rate models are source-published and reused across shared and LPFR status surfaces
fields.csv,TaxRate.rate,rate,core_canonical,mixed,mixed,KB-006,TXC-FLD-003,Tax-rate models are source-published and reused across shared and LPFR status surfaces
fields.csv,TaxRateGroup.groupId,group_id,core_canonical,mixed,mixed,KB-006,TXC-FLD-003,Tax-rate models are source-published and reused across shared and LPFR status surfaces
fields.csv,TaxRateGroup.taxCategories,tax_categories,core_canonical,mixed,mixed,KB-006,TXC-FLD-003,Tax-rate models are source-published and reused across shared and LPFR status surfaces
fields.csv,TaxRateGroup.validFrom,valid_from,core_canonical,mixed,mixed,KB-006,TXC-FLD-003,Tax-rate models are source-published and reused across shared and LPFR status surfaces
fields.csv,TaxRatesResponse.allTaxRates,all_tax_rates,core_canonical,mixed,mixed,KB-006,TXC-FLD-002,Shared Tax Rates response wrapper is explicitly published
fields.csv,TaxRatesResponse.currentTaxRates,current_tax_rates,core_canonical,mixed,mixed,KB-006,TXC-FLD-002,Shared Tax Rates response wrapper is explicitly published
fields.csv,ValidationErrorItem.errors,error_codes,core_canonical,mixed,mixed,KB-006,REC-FLD-005,Official ModelErrors schema directly supports these fields
fields.csv,ValidationErrorItem.property,property_path,core_canonical,mixed,mixed,KB-006,REC-FLD-005,Official ModelErrors schema directly supports these fields
fields.csv,ValidationErrorResponse.message,message,core_canonical,mixed,mixed,KB-006,REC-FLD-005,Official ModelErrors schema directly supports these fields
fields.csv,ValidationErrorResponse.modelState,model_state,core_canonical,mixed,mixed,KB-006,REC-FLD-005,Official ModelErrors schema directly supports these fields
fields.csv,VerifiedInvoiceRequestView.address,address,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceRequestView.administrativeUnit,administrative_unit,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceRequestView.businessName,business_name,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceRequestView.buyer,buyer,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceRequestView.buyerCostCenter,buyer_cost_center,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceRequestView.cashier,cashier,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceRequestView.city,city,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceRequestView.invoiceType,invoice_type,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceRequestView.locationName,location_name,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceRequestView.payments,payments,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceRequestView.posTime,pos_time,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceRequestView.referentDocumentNumber,referent_document_number,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceRequestView.requestedBy,requested_by,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceRequestView.taxId,tax_id,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceRequestView.transactionType,transaction_type,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceResultView.invoiceCounterExtension,invoice_counter_extension,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceResultView.invoiceNumber,invoice_number,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceResultView.sdcTime,sdc_time,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceResultView.signedBy,signed_by,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceResultView.totalAmount,total_amount,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceResultView.totalCounter,total_counter,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedInvoiceResultView.transactionTypeCounter,transaction_type_counter,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedPaymentItem.amount,amount,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
fields.csv,VerifiedPaymentItem.paymentType,payment_type,guidance_canonical,mixed,mixed,KB-013,REC-FLD-009,This shape is explicit in the applications guide but remains outside the core LPFR protocol spec
errors_statuses.csv,AUDIT_DATA_STATUS:0,Invalid audit package,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:1,Invoice cannot be stored,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:2,Signature is invalid,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:24,Manufacturer Registration Code format invalid,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:3,Invoice internal data was encrypted in a wrong way,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:4,Invoice is verified,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:5,Tax group missing or obsolete,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:6,Certificate already revoked at signing time,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
